538;agent3;agent1;Goal3;0.006359017;0.8213116
538;agent3;agent5;Goal3;0.00421412;0.8298911
538;agent4;agent1;Goal3;0.005087209;0.8263988
538;agent4;agent5;Goal3;0.003371298;0.8332624
538;agent5;agent1;Goal3;0.001372731;0.8277715
538;agent6;agent1;Goal3;0.003795218;0.8315668
538;agent7;agent1;Goal3;0.003036177;0.834603
538;agent8;agent1;Goal3;0.002428937;0.8370319
538;agent8;agent5;Goal3;0.002697039;0.8359595
538;agent9;agent0;Goal3;0.01960127;0.8663489
538;agent9;agent2;Goal3;0.01960127;0.8663489
538;agent9;agent3;Goal3;0.01960127;0.8663489
538;agent9;agent4;Goal3;0.01960127;0.8663489
538;agent9;agent6;Goal3;0.01960127;0.8663489
538;agent9;agent7;Goal3;0.01960127;0.8663489
538;agent9;agent8;Goal3;0.01960127;0.8663489
538;agent9;Sign3;Goal3;0.01001509;0.9547691
539;agent0;agent5;Goal3;0.006077886;0.8420374
539;agent2;agent5;Goal3;0.004862309;0.8468997
539;agent3;agent1;Goal3;0.005863404;0.8428953
539;agent3;agent5;Goal3;0.003889847;0.8507895
539;agent4;agent1;Goal3;0.004690719;0.847586
539;agent4;agent5;Goal3;0.003111875;0.8539014
539;agent5;agent1;Goal3;0.001263082;0.8488491
539;agent6;agent1;Goal3;0.003499961;0.8523491
539;agent7;agent1;Goal3;0.002799964;0.8551491
539;agent8;agent1;Goal3;0.002239967;0.857389
539;agent8;agent5;Goal3;0.002489495;0.856391
539;agent9;agent0;Goal3;0.01768403;0.884033
539;agent9;agent2;Goal3;0.01768403;0.884033
539;agent9;agent3;Goal3;0.01768403;0.884033
539;agent9;agent4;Goal3;0.01768403;0.884033
539;agent9;agent6;Goal3;0.01768403;0.884033
539;agent9;agent7;Goal3;0.01768403;0.884033
539;agent9;agent8;Goal3;0.01768403;0.884033
539;agent9;Sign3;Goal3;0.008223363;0.9629924
540;agent0;agent5;Goal3;0.005528403;0.8619193
540;agent2;agent5;Goal3;0.004422724;0.8663421
540;agent3;agent1;Goal3;0.005328787;0.8627178
540;agent3;agent5;Goal3;0.003538179;0.8698803
540;agent4;agent1;Goal3;0.004263032;0.8669809
540;agent4;agent5;Goal3;0.002830541;0.8727108
540;agent5;agent1;Goal3;0.001145995;0.8681269
540;agent6;agent1;Goal3;0.003181219;0.8713081
540;agent7;agent1;Goal3;0.002544975;0.8738531
540;agent8;agent1;Goal3;0.002035975;0.8758891
540;agent8;agent5;Goal3;0.002264428;0.8749753
540;agent9;agent0;Goal3;0.01579189;0.8998249
540;agent9;agent2;Goal3;0.01579189;0.8998249
540;agent9;agent3;Goal3;0.01579189;0.8998249
540;agent9;agent4;Goal3;0.01579189;0.8998249
540;agent9;agent6;Goal3;0.01579189;0.8998249
540;agent9;agent7;Goal3;0.01579189;0.8998249
540;agent9;agent8;Goal3;0.01579189;0.8998249
540;agent9;Sign3;Goal3;0.006747157;0.9697396
541;agent0;agent5;Goal3;0.004969919;0.8799452
541;agent2;agent5;Goal3;0.00397594;0.8839211
541;agent3;agent1;Goal3;0.004787159;0.8806762
541;agent3;agent5;Goal3;0.003180754;0.8871018
541;agent4;agent1;Goal3;0.00382973;0.8845059
541;agent4;agent5;Goal3;0.002544606;0.8896464
541;agent5;agent1;Goal3;0.001028097;0.885534
541;agent6;agent1;Goal3;0.002858162;0.8883922
541;agent7;agent1;Goal3;0.00228653;0.8906788
541;agent8;agent1;Goal3;0.001829219;0.892508
541;agent8;agent5;Goal3;0.002035689;0.8916821
541;agent9;agent0;Goal3;0.01398295;0.9138078
541;agent9;agent2;Goal3;0.01398295;0.9138078
541;agent9;agent3;Goal3;0.01398295;0.9138078
541;agent9;agent4;Goal3;0.01398295;0.9138078
541;agent9;agent6;Goal3;0.01398295;0.9138078
541;agent9;agent7;Goal3;0.01398295;0.9138078
541;agent9;agent8;Goal3;0.01398295;0.9138078
541;agent9;Sign3;Goal3;0.005533368;0.975273
542;agent0;agent5;Goal3;0.004425144;0.8961073
542;agent2;agent5;Goal3;0.003540111;0.8996474
542;agent3;agent1;Goal3;0.004259968;0.8967679
542;agent3;agent5;Goal3;0.002832091;0.9024795
542;agent4;agent1;Goal3;0.003407979;0.9001759
542;agent4;agent5;Goal3;0.002265668;0.9047452
542;agent5;agent1;Goal3;0.0009138584;0.9010897
542;agent6;agent1;Goal3;0.002543616;0.9036334
542;agent7;agent1;Goal3;0.002034891;0.9056683
542;agent8;agent1;Goal3;0.00162791;0.9072962
542;agent8;agent5;Goal3;0.00181253;0.9065577
542;agent9;agent0;Goal3;0.01229304;0.9261009
542;agent9;agent2;Goal3;0.01229304;0.9261009
542;agent9;agent3;Goal3;0.01229304;0.9261009
542;agent9;agent4;Goal3;0.01229304;0.9261009
542;agent9;agent6;Goal3;0.01229304;0.9261009
542;agent9;agent7;Goal3;0.01229304;0.9261009
542;agent9;agent8;Goal3;0.01229304;0.9261009
542;agent9;Sign3;Goal3;0.004536089;0.9798091
543;agent0;agent5;Goal3;0.003908634;0.9104663
543;agent2;agent5;Goal3;0.003126907;0.9135932
543;agent3;agent1;Goal3;0.003760934;0.9110571
543;agent3;agent5;Goal3;0.002501524;0.9160948
543;agent4;agent1;Goal3;0.003008747;0.9140658
543;agent4;agent5;Goal3;0.002001214;0.918096
543;agent5;agent1;Goal3;0.0008060336;0.9148719
543;agent6;agent1;Goal3;0.002245796;0.9171177
543;agent7;agent1;Goal3;0.001796639;0.9189143
543;agent8;agent1;Goal3;0.001437306;0.9203516
543;agent8;agent5;Goal3;0.001600969;0.919697
543;agent9;agent0;Goal3;0.01074165;0.9368425
543;agent9;agent2;Goal3;0.01074165;0.9368425
543;agent9;agent3;Goal3;0.01074165;0.9368425
543;agent9;agent4;Goal3;0.01074165;0.9368425
543;agent9;agent6;Goal3;0.01074165;0.9368425
543;agent9;agent7;Goal3;0.01074165;0.9368425
543;agent9;agent8;Goal3;0.01074165;0.9368425
543;agent9;Sign3;Goal3;0.003716148;0.9835253
544;agent0;agent5;Goal3;0.003429103;0.9231261
544;agent2;agent5;Goal3;0.00274328;0.9258694
544;agent3;agent1;Goal3;0.003298175;0.9236498
544;agent3;agent5;Goal3;0.002194619;0.928064
544;agent4;agent1;Goal3;0.002638543;0.9262883
544;agent4;agent5;Goal3;0.001755691;0.9298198
544;agent5;agent1;Goal3;0.0007062912;0.9269946
544;agent6;agent1;Goal3;0.001969576;0.9289642
544;agent7;agent1;Goal3;0.001575661;0.9305398
544;agent8;agent1;Goal3;0.001260531;0.9318004
544;agent8;agent5;Goal3;0.001404548;0.9312243
544;agent9;agent0;Goal3;0.009336555;0.946179
544;agent9;agent2;Goal3;0.009336555;0.946179
544;agent9;agent3;Goal3;0.009336555;0.946179
544;agent9;agent4;Goal3;0.009336555;0.946179
544;agent9;agent6;Goal3;0.009336555;0.946179
544;agent9;agent7;Goal3;0.009336555;0.946179
544;agent9;agent8;Goal3;0.009336555;0.946179
544;agent9;Sign3;Goal3;0.003041939;0.9865672
545;agent0;agent5;Goal3;0.002990949;0.9342152
545;agent2;agent5;Goal3;0.002392757;0.936608
545;agent3;agent1;Goal3;0.002875733;0.9346761
545;agent3;agent5;Goal3;0.001914203;0.9385222
545;agent4;agent1;Goal3;0.002300584;0.9369767
545;agent4;agent5;Goal3;0.001531363;0.9400536
545;agent5;agent1;Goal3;0.0006153822;0.937592
545;agent6;agent1;Goal3;0.001717401;0.9393094
545;agent7;agent1;Goal3;0.001373923;0.9406834
545;agent8;agent1;Goal3;0.001099134;0.9417825
545;agent8;agent5;Goal3;0.00122509;0.9412787
545;agent9;agent0;Goal3;0.008077634;0.9542567
545;agent9;agent2;Goal3;0.008077634;0.9542567
545;agent9;agent3;Goal3;0.008077634;0.9542567
545;agent9;agent4;Goal3;0.008077634;0.9542567
545;agent9;agent6;Goal3;0.008077634;0.9542567
545;agent9;agent7;Goal3;0.008077634;0.9542567
545;agent9;agent8;Goal3;0.008077634;0.9542567
545;agent9;Sign3;Goal3;0.002488436;0.9890556
546;agent0;agent5;Goal3;0.002595592;0.9438743
546;agent2;agent5;Goal3;0.002076471;0.9459507
546;agent3;agent1;Goal3;0.002494836;0.9442773
546;agent3;agent5;Goal3;0.001661181;0.9476119
546;agent4;agent1;Goal3;0.001995873;0.9462731
546;agent4;agent5;Goal3;0.001328945;0.9489409
546;agent5;agent1;Goal3;0.000533545;0.9468067
546;agent6;agent1;Goal3;0.001489997;0.9482967
546;agent7;agent1;Goal3;0.001191998;0.9494886
546;agent8;agent1;Goal3;0.0009536028;0.9504423
546;agent8;agent5;Goal3;0.001063156;0.950004
546;agent9;agent0;Goal3;0.006959796;0.9612164
546;agent9;agent2;Goal3;0.006959796;0.9612164
546;agent9;agent3;Goal3;0.006959796;0.9612164
546;agent9;agent4;Goal3;0.006959796;0.9612164
546;agent9;agent6;Goal3;0.006959796;0.9612164
546;agent9;agent7;Goal3;0.006959796;0.9612164
546;agent9;agent8;Goal3;0.006959796;0.9612164
546;agent9;Sign3;Goal3;0.002033966;0.9910896
547;agent0;agent5;Goal3;0.002242482;0.9522465
547;agent2;agent5;Goal3;0.001793981;0.9540405
547;agent3;agent1;Goal3;0.002154839;0.9525971
547;agent3;agent5;Goal3;0.001435185;0.9554757
547;agent4;agent1;Goal3;0.001723874;0.954321
547;agent4;agent5;Goal3;0.001148152;0.9566239
547;agent5;agent1;Goal3;0.000460577;0.9547815
547;agent6;agent1;Goal3;0.001286983;0.9560685
547;agent7;agent1;Goal3;0.001029587;0.9570981
547;agent8;agent1;Goal3;0.0008236647;0.9579218
547;agent8;agent5;Goal3;0.0009185195;0.9575424
547;agent9;agent0;Goal3;0.005974627;0.9671911
547;agent9;agent2;Goal3;0.005974627;0.9671911
547;agent9;agent3;Goal3;0.005974627;0.9671911
547;agent9;agent4;Goal3;0.005974627;0.9671911
547;agent9;agent6;Goal3;0.005974627;0.9671911
547;agent9;agent7;Goal3;0.005974627;0.9671911
547;agent9;agent8;Goal3;0.005974627;0.9671911
547;agent9;Sign3;Goal3;0.001661141;0.9927507
548;agent0;agent5;Goal3;0.001929748;0.9594721
548;agent2;agent5;Goal3;0.001543796;0.9610159
548;agent3;agent1;Goal3;0.001853859;0.9597757
548;agent3;agent5;Goal3;0.001235032;0.9622509
548;agent4;agent1;Goal3;0.001483083;0.9612588
548;agent4;agent5;Goal3;0.0009880305;0.963239
548;agent5;agent1;Goal3;0.0003960371;0.9616548
548;agent6;agent1;Goal3;0.001107264;0.9627621
548;agent7;agent1;Goal3;0.0008858085;0.9636478
548;agent8;agent1;Goal3;0.0007086516;0.9643565
548;agent8;agent5;Goal3;0.0007904291;0.9640294
548;agent9;agent0;Goal3;0.005111921;0.972303
548;agent9;agent2;Goal3;0.005111921;0.972303
548;agent9;agent3;Goal3;0.005111921;0.972303
548;agent9;agent4;Goal3;0.005111921;0.972303
548;agent9;agent6;Goal3;0.005111921;0.972303
548;agent9;agent7;Goal3;0.005111921;0.972303
548;agent9;agent8;Goal3;0.005111921;0.972303
548;agent9;Sign3;Goal3;0.001355564;0.9941063
549;agent0;agent5;Goal3;0.001654732;0.9656841
549;agent2;agent5;Goal3;0.001323783;0.9670079
549;agent3;agent1;Goal3;0.00158931;0.9659458
549;agent3;agent5;Goal3;0.001059031;0.9680669
549;agent4;agent1;Goal3;0.001271451;0.9672172
549;agent4;agent5;Goal3;0.0008472204;0.9689142
549;agent5;agent1;Goal3;0.0003393888;0.9675566
549;agent6;agent1;Goal3;0.0009492874;0.9685059
549;agent7;agent1;Goal3;0.0007594347;0.9692653
549;agent8;agent1;Goal3;0.0006075501;0.9698728
549;agent8;agent5;Goal3;0.0006777763;0.9695919
549;agent9;agent0;Goal3;0.004360652;0.9766637
549;agent9;agent2;Goal3;0.004360652;0.9766637
549;agent9;agent3;Goal3;0.004360652;0.9766637
549;agent9;agent4;Goal3;0.004360652;0.9766637
549;agent9;agent6;Goal3;0.004360652;0.9766637
549;agent9;agent7;Goal3;0.004360652;0.9766637
549;agent9;agent8;Goal3;0.004360652;0.9766637
549;agent9;Sign3;Goal3;0.001105476;0.9952118
550;agent0;agent5;Goal3;0.001414359;0.9710063
550;agent2;agent5;Goal3;0.001131487;0.9721377
550;agent3;agent1;Goal3;0.001358175;0.971231
550;agent3;agent5;Goal3;0.0009051919;0.973043
550;agent4;agent1;Goal3;0.001086545;0.9723175
550;agent4;agent5;Goal3;0.0007241488;0.9737671
550;agent5;agent1;Goal3;0.000289917;0.9726074
550;agent6;agent1;Goal3;0.000811255;0.9734187
550;agent7;agent1;Goal3;0.0006489992;0.9740677
550;agent8;agent1;Goal3;0.0005192041;0.9745869
550;agent8;agent5;Goal3;0.0005793214;0.9743464
550;agent9;agent0;Goal3;0.003709614;0.9803733
550;agent9;agent2;Goal3;0.003709614;0.9803733
550;agent9;agent3;Goal3;0.003709614;0.9803733
550;agent9;agent4;Goal3;0.003709614;0.9803733
550;agent9;agent6;Goal3;0.003709614;0.9803733
550;agent9;agent7;Goal3;0.003709614;0.9803733
550;agent9;agent8;Goal3;0.003709614;0.9803733
550;agent9;Sign3;Goal3;0.0009008758;0.9961126
551;agent0;agent5;Goal3;0.001205385;0.9755518
551;agent2;agent5;Goal3;0.0009643078;0.9765161
551;agent3;agent1;Goal3;0.001157284;0.9757442
551;agent3;agent5;Goal3;0.000771451;0.9772875
551;agent4;agent1;Goal3;0.000925827;0.97667
551;agent4;agent5;Goal3;0.0006171584;0.9779047
551;agent5;agent1;Goal3;0.0002469301;0.976917
551;agent6;agent1;Goal3;0.0006912709;0.9776083
551;agent7;agent1;Goal3;0.0005530119;0.9781613
551;agent8;agent1;Goal3;0.0004424095;0.9786037
551;agent8;agent5;Goal3;0.0004937291;0.9783984
551;agent9;agent0;Goal3;0.003147864;0.9835212
551;agent9;agent2;Goal3;0.003147864;0.9835212
551;agent9;agent3;Goal3;0.003147864;0.9835212
551;agent9;agent4;Goal3;0.003147864;0.9835212
551;agent9;agent6;Goal3;0.003147864;0.9835212
551;agent9;agent7;Goal3;0.003147864;0.9835212
551;agent9;agent8;Goal3;0.003147864;0.9835212
551;agent9;Sign3;Goal3;0.0007335519;0.9968462
552;agent0;agent5;Goal3;0.001024556;0.9794229
552;agent2;agent5;Goal3;0.0008196473;0.9802426
552;agent3;agent1;Goal3;0.0009835005;0.9795871
552;agent3;agent5;Goal3;0.0006557226;0.9808983
552;agent4;agent1;Goal3;0.0007868052;0.9803739
552;agent4;agent5;Goal3;0.0005245805;0.9814228
552;agent5;agent1;Goal3;0.0002097845;0.9805837
552;agent6;agent1;Goal3;0.0005874872;0.9811712
552;agent7;agent1;Goal3;0.0004699946;0.9816412
552;agent8;agent1;Goal3;0.000375998;0.9820172
552;agent8;agent5;Goal3;0.0004196644;0.9818425
552;agent9;agent0;Goal3;0.002665007;0.9861861
552;agent9;agent2;Goal3;0.002665007;0.9861861
552;agent9;agent3;Goal3;0.002665007;0.9861861
552;agent9;agent4;Goal3;0.002665007;0.9861861
552;agent9;agent6;Goal3;0.002665007;0.9861861
552;agent9;agent7;Goal3;0.002665007;0.9861861
552;agent9;agent8;Goal3;0.002665007;0.9861861
552;agent9;Sign3;Goal3;0.0005968962;0.9974431
553;agent0;agent5;Goal3;0.0008687258;0.9827113
553;agent2;agent5;Goal3;0.0006949782;0.9834062
553;agent3;agent1;Goal3;0.0008337974;0.982851
553;agent3;agent5;Goal3;0.0005559802;0.9839622
553;agent4;agent1;Goal3;0.0006670356;0.983518
553;agent4;agent5;Goal3;0.0004447818;0.984407
553;agent5;agent1;Goal3;0.0001778007;0.9836958
553;agent6;agent1;Goal3;0.0004980683;0.9841939
553;agent7;agent1;Goal3;0.0003984571;0.9845923
553;agent8;agent1;Goal3;0.0003187656;0.9849111
553;agent8;agent5;Goal3;0.0003558278;0.9847628
553;agent9;agent0;Goal3;0.002251387;0.9884375
553;agent9;agent2;Goal3;0.002251387;0.9884375
553;agent9;agent3;Goal3;0.002251387;0.9884375
553;agent9;agent4;Goal3;0.002251387;0.9884375
553;agent9;agent6;Goal3;0.002251387;0.9884375
553;agent9;agent7;Goal3;0.002251387;0.9884375
553;agent9;agent8;Goal3;0.002251387;0.9884375
553;agent9;Sign3;Goal3;0.0004854009;0.9979285
554;agent0;agent5;Goal3;0.0007349372;0.9854978
554;agent2;agent5;Goal3;0.0005879521;0.9860857
554;agent3;agent1;Goal3;0.0007052898;0.9856164
554;agent3;agent5;Goal3;0.0004703641;0.9865561
554;agent4;agent1;Goal3;0.0005642295;0.9861806
554;agent4;agent5;Goal3;0.0003762961;0.9869323
554;agent5;agent1;Goal3;0.0001503468;0.9863309
554;agent6;agent1;Goal3;0.0004213214;0.9867523
554;agent7;agent1;Goal3;0.0003370524;0.9870893
554;agent8;agent1;Goal3;0.0002696395;0.987359
554;agent8;agent5;Goal3;0.0003010392;0.9872334
554;agent9;agent0;Goal3;0.001898193;0.9903357
554;agent9;agent2;Goal3;0.001898193;0.9903357
554;agent9;agent3;Goal3;0.001898193;0.9903357
554;agent9;agent4;Goal3;0.001898193;0.9903357
554;agent9;agent6;Goal3;0.001898193;0.9903357
554;agent9;agent7;Goal3;0.001898193;0.9903357
554;agent9;agent8;Goal3;0.001898193;0.9903357
554;agent9;Sign3;Goal3;0.0003944096;0.9983229
555;agent0;agent5;Goal3;0.0006204605;0.9878539
555;agent2;agent5;Goal3;0.0004963637;0.9883503
555;agent3;agent1;Goal3;0.0005953431;0.9879543
555;agent3;agent5;Goal3;0.0003970861;0.9887474
555;agent4;agent1;Goal3;0.0004762769;0.9884306
555;agent4;agent5;Goal3;0.0003176689;0.9890651
555;agent5;agent1;Goal3;0.0001268864;0.9885575
555;agent6;agent1;Goal3;0.0003556371;0.9889132
555;agent7;agent1;Goal3;0.0002845049;0.9891977
555;agent8;agent1;Goal3;0.0002276063;0.9894253
555;agent8;agent5;Goal3;0.0002541304;0.9893192
555;agent9;agent0;Goal3;0.00159744;0.9919332
555;agent9;agent2;Goal3;0.00159744;0.9919332
555;agent9;agent3;Goal3;0.00159744;0.9919332
555;agent9;agent4;Goal3;0.00159744;0.9919332
555;agent9;agent6;Goal3;0.00159744;0.9919332
555;agent9;agent7;Goal3;0.00159744;0.9919332
555;agent9;agent8;Goal3;0.00159744;0.9919332
555;agent9;Sign3;Goal3;0.0003202593;0.9986432
556;agent0;agent5;Goal3;0.0005227923;0.989842
556;agent2;agent5;Goal3;0.0004182339;0.9902602
556;agent3;agent1;Goal3;0.0005015731;0.9899269
556;agent3;agent5;Goal3;0.0003345847;0.9905948
556;agent4;agent1;Goal3;0.0004012585;0.9903281
556;agent4;agent5;Goal3;0.0002676726;0.9908625
556;agent5;agent1;Goal3;0.0001068711;0.990435
556;agent6;agent1;Goal3;0.0002996325;0.9907346
556;agent7;agent1;Goal3;0.000239706;0.9909744
556;agent8;agent1;Goal3;0.0001917601;0.9911661
556;agent8;agent5;Goal3;0.0002141357;0.9910766
556;agent9;agent0;Goal3;0.001341999;0.9932752
556;agent9;agent2;Goal3;0.001341999;0.9932752
556;agent9;agent3;Goal3;0.001341999;0.9932752
556;agent9;agent4;Goal3;0.001341999;0.9932752
556;agent9;agent6;Goal3;0.001341999;0.9932752
556;agent9;agent7;Goal3;0.001341999;0.9932752
556;agent9;agent8;Goal3;0.001341999;0.9932752
556;agent9;Sign3;Goal3;0.0002598449;0.998903
557;agent0;agent5;Goal3;0.0004397035;0.9915164
557;agent2;agent5;Goal3;0.0003517628;0.9918681
557;agent3;agent1;Goal3;0.0004218102;0.9915879
557;agent3;agent5;Goal3;0.0002814055;0.9921495
557;agent4;agent1;Goal3;0.0003374457;0.9919254
557;agent4;agent5;Goal3;0.0002251267;0.9923747
557;agent5;agent1;Goal3;8.985996E-05;0.9920152
557;agent6;agent1;Goal3;0.0002519846;0.9922673
557;agent7;agent1;Goal3;0.0002015829;0.9924688
557;agent8;agent1;Goal3;0.0001612663;0.9926301
557;agent8;agent5;Goal3;0.0001801014;0.9925548
557;agent9;agent0;Goal3;0.001125562;0.9944007
557;agent9;agent2;Goal3;0.001125562;0.9944007
